datetime,date,update_time,gold_buy,gold_sell,gold_bar_buy,gold_bar_sell,timestamp,source_url
2024-02-12,12/02/2567,16:43,34250.00,34350.00,33640.04,34850.00,2025-11-11 23:52:17,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2567/
2024-02-13,13/02/2567,10:24,34150.00,34250.00,33533.92,34750.00,2025-11-11 23:52:17,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2567/
2024-02-14,14/02/2567,14:37,34000.00,34100.00,33382.32,34600.00,2025-11-11 23:52:17,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2567/
2024-02-15,15/02/2567,16:58,34100.00,34200.00,33488.44,34700.00,2025-11-11 23:52:17,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2567/
2024-02-16,16/02/2567,09:03,34150.00,34250.00,33533.92,34750.00,2025-11-11 23:52:17,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2567/
2024-02-17,17/02/2567,09:06,34200.00,34300.00,33579.40,34800.00,2025-11-11 23:52:17,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2567/
2024-02-19,19/02/2567,09:48,34250.00,34350.00,33640.04,34850.00,2025-11-11 23:52:17,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2567/
2024-02-20,20/02/2567,17:00,34400.00,34500.00,33776.48,35000.00,2025-11-11 23:52:17,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2567/
2024-02-21,21/02/2567,13:18,34350.00,34450.00,33731.00,34950.00,2025-11-11 23:52:17,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2567/
2024-02-22,22/02/2567,09:05,34350.00,34450.00,33731.00,34950.00,2025-11-11 23:52:17,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2567/
2024-02-23,23/02/2567,10:40,34400.00,34500.00,33776.48,35000.00,2025-11-11 23:52:17,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2567/
2024-02-24,24/02/2567,09:05,34450.00,34550.00,33837.12,35050.00,2025-11-11 23:52:17,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2567/
2024-02-26,26/02/2567,12:11,34450.00,34550.00,33837.12,35050.00,2025-11-11 23:52:17,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2567/
2024-02-27,27/02/2567,09:02,34450.00,34550.00,33837.12,35050.00,2025-11-11 23:52:17,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2567/
2024-02-28,28/02/2567,13:10,34500.00,34600.00,33882.60,35100.00,2025-11-11 23:52:17,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2567/
2024-02-29,29/02/2567,13:49,34500.00,34600.00,33882.60,35100.00,2025-11-11 23:52:17,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-กุมภาพันธ์-2567/
2024-03-01,01/03/2567,16:42,34700.00,34800.00,34079.68,35300.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-02,02/03/2567,09:09,35100.00,35200.00,34473.84,35700.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-04,04/03/2567,11:02,35200.00,35300.00,34564.80,35800.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-05,05/03/2567,16:01,35900.00,36000.00,35247.00,36500.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-06,06/03/2567,15:51,35850.00,35950.00,35201.52,36450.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-07,07/03/2567,11:07,36250.00,36350.00,35595.68,36850.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-08,08/03/2567,15:27,36250.00,36350.00,35595.68,36850.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-09,09/03/2567,09:02,36400.00,36500.00,35747.28,37000.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-11,11/03/2567,15:22,36450.00,36550.00,35792.76,37050.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-12,12/03/2567,15:26,36550.00,36650.00,35898.88,37150.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-13,13/03/2567,16:30,36450.00,36550.00,35792.76,37050.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-14,14/03/2567,12:45,36550.00,36650.00,35898.88,37150.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-15,15/03/2567,15:48,36650.00,36750.00,35989.84,37250.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-16,16/03/2567,09:04,36600.00,36700.00,35944.36,37200.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-18,18/03/2567,16:02,36600.00,36700.00,35944.36,37200.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-19,19/03/2567,15:24,36650.00,36750.00,35989.84,37250.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-20,20/03/2567,10:53,36750.00,36850.00,36095.96,37350.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-21,21/03/2567,16:50,37550.00,37650.00,36869.12,38150.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-22,22/03/2567,15:48,37250.00,37350.00,36581.08,37850.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-23,23/03/2567,09:03,37250.00,37350.00,36581.08,37850.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-25,25/03/2567,15:07,37300.00,37400.00,36626.56,37900.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-26,26/03/2567,16:47,37500.00,37600.00,36823.64,38100.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-27,27/03/2567,16:45,37600.00,37700.00,36929.76,38200.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-28,28/03/2567,16:22,37850.00,37950.00,37172.32,38450.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-29,29/03/2567,12:13,38450.00,38550.00,37763.56,39050.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-03-30,30/03/2567,09:13,38450.00,38550.00,37763.56,39050.00,2025-11-11 23:52:25,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-มีนาคม-2567/
2024-04-01,01/04/2567,17:15,38800.00,38900.00,38097.08,39400.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-02,02/04/2567,15:27,39150.00,39250.00,38445.76,39750.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-03,03/04/2567,15:42,39450.00,39550.00,38733.80,40050.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-04,04/04/2567,14:24,39750.00,39850.00,39037.00,40350.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-05,05/04/2567,17:15,39700.00,39800.00,38991.52,40300.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-06,06/04/2567,09:21,40150.00,40250.00,39431.16,40750.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-08,08/04/2567,17:06,40550.00,40650.00,39825.32,41150.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-09,09/04/2567,17:14,40500.00,40600.00,39764.68,41100.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-10,10/04/2567,16:32,40350.00,40450.00,39628.24,40950.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-11,11/04/2567,17:11,40350.00,40450.00,39628.24,40950.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-12,12/04/2567,17:02,41250.00,41350.00,40507.52,41850.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-13,13/04/2567,09:03,40650.00,40750.00,39916.28,41250.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-15,15/04/2567,15:34,40850.00,40950.00,40113.36,41450.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-16,16/04/2567,17:03,41100.00,41200.00,40355.92,41700.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-17,17/04/2567,16:13,41550.00,41650.00,40795.56,42150.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-18,18/04/2567,16:54,41350.00,41450.00,40598.48,41950.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-19,19/04/2567,16:56,41500.00,41600.00,40750.08,42100.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-20,20/04/2567,09:01,41600.00,41700.00,40856.20,42200.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-22,22/04/2567,15:31,41300.00,41400.00,40553.00,41900.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-23,23/04/2567,16:24,40250.00,40350.00,39522.12,40850.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-24,24/04/2567,17:09,40500.00,40600.00,39764.68,41100.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-25,25/04/2567,16:29,40650.00,40750.00,39916.28,41250.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-26,26/04/2567,15:19,40950.00,41050.00,40219.48,41550.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-27,27/04/2567,09:00,40850.00,40950.00,40113.36,41450.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-29,29/04/2567,15:29,40900.00,41000.00,40158.84,41500.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-04-30,30/04/2567,17:14,40550.00,40650.00,39825.32,41150.00,2025-11-11 23:52:34,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-เมษายน-2567/
2024-05-01,01/05/2567,17:00,40250.00,40350.00,39522.12,40850.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-02,02/05/2567,17:06,40150.00,40250.00,39431.16,40750.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-03,03/05/2567,15:35,40000.00,40100.00,39279.56,40600.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-04,04/05/2567,09:03,39950.00,40050.00,39234.08,40550.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-06,06/05/2567,15:55,40200.00,40300.00,39476.64,40800.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-07,07/05/2567,16:50,40300.00,40400.00,39567.60,40900.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-08,08/05/2567,16:16,40300.00,40400.00,39567.60,40900.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-09,09/05/2567,14:11,40300.00,40400.00,39567.60,40900.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-10,10/05/2567,16:16,41050.00,41150.00,40310.44,41650.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-11,11/05/2567,09:05,41000.00,41100.00,40264.96,41600.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-13,13/05/2567,16:32,40700.00,40800.00,39961.76,41300.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-14,14/05/2567,16:00,40650.00,40750.00,39916.28,41250.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-15,15/05/2567,16:39,40850.00,40950.00,40113.36,41450.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-16,16/05/2567,15:37,40700.00,40800.00,39961.76,41300.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-17,17/05/2567,16:32,40750.00,40850.00,40022.40,41350.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-18,18/05/2567,09:13,41100.00,41200.00,40355.92,41700.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-20,20/05/2567,17:19,41500.00,41600.00,40750.08,42100.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
2024-05-21,21/05/2567,16:15,41400.00,41500.00,40659.12,42000.00,2025-11-11 23:52:42,https://xn--42cah7d0cxcvbbb9x.com/ราคาทองย้อนหลัง-เดือน-พฤษภาคม-2567/
